8.3685,-28.5006
9.1019,-29.1803
9.1671,-30.1782
8.4090,-29.5261
9.4026,-29.6385
9.2003,-30.6179
9.2898,-29.6219
8.8346,-30.5123
7.9914,-29.9747
7.9397,-28.9760
7.4794,-28.0883
7.3964,-29.0848
6.4533,-28.7523
7.1322,-28.0182
6.5967,-28.8627
6.6965,-27.8677
7.4905,-28.4756
7.4108,-29.4724
6.6326,-30.1004
6.1857,-30.9950
6.6162,-30.0924
6.3697,-29.1233
7.1560,-29.7411
7.6221,-30.6258
8.6219,-30.6411
7.6221,-30.6232
8.0834,-29.7360
8.1140,-30.7355
8.8796,-30.0922
8.7246,-31.0801
8.0752,-31.8405
7.4181,-32.5943
7.9457,-31.7449
7.0044,-32.0824
6.0939,-32.4959
6.1681,-31.4987
6.2143,-30.4997
5.2150,-30.4624
5.4018,-29.4800
5.1955,-28.5015
4.4766,-29.1967
4.3262,-28.2081
4.4930,-29.1940
3.7991,-29.9141
4.7200,-29.5243
5.2911,-30.3452
5.6884,-29.4275
4.7490,-29.7704
5.3492,-28.9705
5.3284,-27.9707
4.5331,-27.3646
4.5879,-26.3661
5.2995,-27.0687
5.8172,-27.9243
6.4380,-27.1403
7.0265,-27.9488
6.2070,-28.5220
6.8853,-29.2568
7.8853,-29.2489
8.2429,-28.3150
7.2472,-28.4075
6.2543,-28.2883
7.1984,-28.6180
8.0312,-28.0644
7.1023,-27.6943
7.9304,-27.1337
7.5647,-28.0645
7.2334,-27.1210
7.6733,-28.0190
7.2029,-28.9015
6.7492,-28.0103
5.7616,-27.8532
6.7565,-27.7521
5.8558,-27.3176
6.8447,-27.4658
6.7152,-26.4743
5.8627,-26.9970
5.3538,-26.1361
4.8469,-26.9981
5.2802,-27.8994
5.3595,-28.8963
6.1098,-28.2352
6.5585,-29.1288
6.6265,-28.1312
5.7778,-28.6600
5.3921,-29.5827
4.3924,-29.6063
4.2477,-28.6168
3.8358,-29.5281
3.2453,-30.3351
2.3571,-29.8757
1.4999,-29.3606
2.0817,-30.1740
2.9581,-30.6556
2.9681,-29.6557
3.7768,-29.0675
3.5612,-28.0910
3.0934,-27.2072
2.1083,-27.3787
1.4874,-26.5948
1.9870,-25.7285
2.9738,-25.8903
2.4926,-25.0136
1.6831,-24.4265
2.2605,-25.2430
1.4890,-25.8793
2.0732,-25.0677
3.0237,-25.3782
3.0828,-26.3765
3.4345,-27.3126
4.3249,-26.8573
4.3127,-25.8574
4.3067,-24.8574
3.3603,-25.1805
3.0250,-26.1226
3.9379,-25.7143
3.1272,-25.1289
3.2859,-26.1162
2.4037,-25.6453
2.1874,-24.6690
2.4068,-23.6934
2.2669,-24.6835
1.3455,-25.0720
2.3442,-25.1227
2.9670,-24.3403
2.0563,-24.7533
2.8296,-25.3874
3.8113,-25.1967
4.0594,-24.2280
3.9797,-23.2312
3.1924,-22.6146
2.3197,-22.1264
3.2988,-21.9229
2.3903,-22.3409
1.6828,-23.0476
0.7469,-22.6951
0.6966,-23.6938
0.4330,-22.7292
-0.5619,-22.8299
-0.9094,-21.8922
-0.8891,-20.8924
0.0662,-21.1881
0.4569,-22.1086
0.3674,-23.1046
1.1775,-23.6909
0.7490,-24.5944
1.7486,-24.5660
2.2756,-23.7161
2.7997,-24.5678
2.9724,-25.5527
2.4550,-26.4085
2.7577,-25.4554
3.0862,-26.3999
4.0256,-26.0572
4.0688,-25.0581
4.8642,-25.6642
5.2301,-24.7335
4.4852,-25.4007
3.5699,-24.9980
3.4691,-25.9929
2.5655,-25.5645
1.7204,-26.0991
0.8521,-26.5952
1.6732,-27.1659
1.4738,-28.1458
1.7584,-29.1045
0.8765,-28.6330
0.6887,-27.6508
1.2201,-28.4979
0.2652,-28.7949
0.0564,-27.8170
-0.9201,-28.0323
-0.2517,-27.2885
0.1026,-28.2236
1.0983,-28.1307
0.9150,-29.1138
1.0415,-30.1057
0.5523,-30.9779
-0.0219,-30.1592
-0.7513,-30.8433
-1.5616,-31.4293
-2.5380,-31.2129
-1.9756,-30.3860
-1.5033,-29.5046
-0.7503,-28.8466
-0.0853,-29.5934
0.4341,-30.4479
1.0766,-29.6817
1.7929,-28.9839
2.7831,-29.1241
1.8104,-28.8917
0.8423,-28.6411
0.1120,-29.3242
0.9294,-28.7481
0.0886,-29.2894
1.0863,-29.2218
1.3900,-28.2690
0.6903,-27.5546
-0.1483,-28.0994
-0.6440,-27.2310
-0.6264,-28.2308
-1.2942,-27.4865
-0.5283,-26.8435
-0.9211,-27.7632
-0.6811,-28.7339
0.0080,-28.0092
0.9005,-28.4603
0.1181,-29.0832
0.9580,-28.5404
1.5998,-29.3072
2.4773,-28.8276
3.4765,-28.8686
2.7375,-29.5424
3.6731,-29.8955
4.5439,-30.3871
4.4706,-31.3844
5.4106,-31.7254
4.8213,-32.5333
5.8160,-32.6353
4.8977,-32.2396
5.3740,-33.1188
4.4285,-32.7934
5.2726,-33.3295
5.0953,-34.3136
4.6103,-35.1882
5.4876,-34.7083
4.6546,-35.2615
5.1820,-36.1112
4.8889,-37.0672
4.6129,-38.0284
5.1405,-38.8779
4.1448,-38.7847
3.4544,-39.5081
4.0970,-38.7419
4.7737,-38.0056
4.4478,-38.9510
4.1259,-38.0042
4.4357,-37.0534
3.9815,-37.9443
3.9683,-36.9444
4.6030,-37.7172
4.4004,-38.6964
3.9853,-37.7867
4.8846,-37.3494
5.6868,-37.9464
5.1414,-38.7846
4.7855,-37.8501
5.6730,-37.3893
5.1070,-36.5649
4.4063,-37.2783
4.1432,-36.3136
3.5916,-35.4794
4.5916,-35.4870
5.5240,-35.8485
5.9086,-34.9254
6.4612,-34.0919
6.9959,-33.2469
7.8172,-33.8175
6.9657,-34.3418
7.7455,-34.9679
8.6645,-34.5737
7.7929,-35.0640
7.3528,-34.1661
6.9208,-33.2642
7.6092,-33.9895
6.8185,-34.6017
6.0208,-35.2048
5.9950,-34.2051
6.2440,-33.2367
6.7327,-34.1091
6.1112,-33.3257
5.3728,-34.0000
5.7817,-33.0874
5.3642,-32.1788
6.0598,-31.4604
7.0583,-31.4045
6.5664,-32.2752
7.5261,-31.9941
8.3986,-32.4827
8.8348,-31.5829
8.0463,-32.1980
8.2452,-31.2179
7.4577,-30.6017
7.3884,-31.5993
6.4108,-31.3886
5.4792,-31.0252
4.8388,-31.7933
5.3028,-30.9075
4.9270,-29.9807
3.9687,-29.6952
4.2743,-28.7430
5.1068,-28.1890
4.3042,-28.7856
3.3402,-28.5198
3.6629,-27.5733
2.7540,-27.1562
2.4309,-28.1026
3.1603,-28.7867
3.0623,-27.7915
3.9079,-28.3252
4.4122,-27.4616
3.6833,-26.7769
4.4684,-26.1575
3.9524,-27.0141
4.5524,-27.8141
3.8380,-27.1144
4.3227,-27.9891
4.7062,-28.9127
5.1093,-29.8278
6.0240,-29.4237
7.0051,-29.6168
7.6020,-30.4192
8.5166,-30.8235
7.8750,-31.5905
6.9254,-31.9039
6.9423,-32.9037
6.0531,-33.3613
5.4675,-34.1719
4.7536,-33.4716
4.0043,-32.8094
3.7344,-33.7723
2.9502,-33.1518
2.8130,-34.1423
2.1577,-33.3870
1.8304,-34.3319
1.8970,-33.3342
1.6796,-32.3581
0.7163,-32.6266
-0.2432,-32.3451
-0.6430,-31.4285
-1.4105,-32.0697
-0.4962,-31.6646
-0.0371,-30.7762
-1.0360,-30.8216
-0.3854,-31.5810
-1.3528,-31.8342
-1.4352,-32.8308
-0.7497,-33.5588
0.1559,-33.1347
1.1481,-33.0102
0.9511,-33.9906
1.3477,-33.0726
1.8013,-33.9638
2.6426,-33.4233
1.8909,-34.0827
0.9024,-34.2340
1.6193,-33.5368
2.5270,-33.1171
2.0108,-33.9736
1.4246,-33.1634
2.3137,-33.6212
2.8088,-32.7523
1.8558,-32.4494
2.7123,-31.9332
2.3589,-30.9978
1.3644,-31.1024
1.9249,-30.2743
2.5053,-31.0886
2.4371,-30.0909
1.8817,-29.2593
2.8134,-28.8962
1.8821,-29.2603
2.7158,-29.8125
1.7623,-29.5110
1.5295,-30.4835
0.9668,-29.6568
0.1100,-29.1413
1.0087,-29.5798
0.2003,-30.1685
0.7000,-29.3023
0.4284,-30.2647
1.2138,-29.6457
1.8786,-28.8988
1.8134,-27.9009
2.4166,-27.1033
2.8642,-27.9976
2.0091,-28.5159
1.3171,-27.7940
1.0040,-26.8443
0.4540,-26.0091
-0.0296,-25.1338
-0.0980,-26.1314
-0.7967,-25.4161
-0.0184,-24.7882
0.9737,-24.9136
0.4300,-24.0743
0.1995,-23.1012
-0.3745,-23.9201
-0.9638,-23.1122
-0.5419,-24.0188
-1.4176,-23.5360
-0.5244,-23.9857
0.4729,-23.9134
-0.3220,-23.3067
0.3136,-24.0787
-0.6858,-24.1118
-0.3405,-25.0503
0.5916,-24.6881
0.4226,-23.7025
0.3072,-22.7091
1.2387,-22.3453
1.5856,-21.4073
0.7569,-20.8476
1.7064,-21.1614
1.1550,-20.3271
0.4575,-19.6106
0.5598,-20.6053
0.0186,-19.7645
0.7989,-19.1391
0.2955,-20.0031
-0.2717,-19.1795
0.7109,-18.9938
0.0679,-18.2279
-0.7662,-17.6763
-1.6796,-17.2692
-2.0702,-16.3486
-2.1369,-17.3464
-3.0192,-16.8757
-3.8765,-17.3906
-3.0411,-17.9402
-3.2046,-16.9536
-3.3514,-15.9644
-3.3051,-14.9655
-2.8164,-15.8379
-2.3320,-14.9631
-2.8625,-14.1154
-3.5292,-14.8607
-4.3149,-14.2421
-3.3308,-14.4197
-2.5291,-15.0174
