5.0942,3.2483,-4.4382
5.7529,3.8391,-3.9722
5.1487,3.0499,-3.8621
6.0777,3.0884,-3.4943
6.2444,2.1065,-3.4043
5.4832,1.5448,-3.7284
5.8412,0.8839,-3.0687
6.3383,0.9411,-3.9345
5.4172,0.9775,-3.5470
5.9367,0.1340,-3.4110
5.7633,0.7591,-4.1720
5.7529,1.3591,-4.9719
5.2438,1.6747,-4.1712
4.3616,1.2084,-4.2361
4.1726,1.9001,-3.5391
3.8015,1.1243,-3.0287
2.9336,0.9465,-2.5649
2.6289,1.2658,-1.6676
2.8864,0.4991,-1.0795
3.4978,1.0710,-0.5327
3.8376,1.3758,0.3570
4.3763,0.5620,0.5748
4.5869,-0.3273,0.1689
4.7997,0.6240,0.3918
4.2921,-0.2321,0.4887
3.4105,0.2050,0.3105
3.2886,1.1087,-0.0998
2.8389,0.8718,0.7614
3.3431,1.5277,1.3231
2.7801,0.8400,1.7815
3.2518,1.4232,2.4429
2.5770,0.6982,2.5811
3.4807,0.8149,2.1692
4.3979,0.4344,2.2872
4.0550,-0.1870,1.5828
4.8852,-0.4867,1.1127
5.2672,-1.3245,1.5027
5.9116,-2.0561,1.7253
6.3589,-1.8435,0.8565
5.6736,-1.5884,1.5387
5.4113,-0.6304,1.6541
4.4900,-0.9670,1.4593
4.5841,-1.6055,0.6954
5.4913,-1.2153,0.8526
6.2897,-1.5867,1.3265
5.7255,-2.4080,1.2418
5.7630,-1.5029,0.8181
6.0207,-0.5423,0.9217
6.6828,-1.2685,1.1067
6.0412,-1.9924,1.3604
5.9319,-1.1884,1.9450
6.7787,-1.6936,2.1116
6.1166,-1.2865,1.4824
6.9770,-1.3498,0.9766
7.0209,-2.1194,0.3396
6.3507,-2.8031,0.0509
5.4447,-2.3801,0.0626
6.2921,-2.2311,-0.4469
6.4618,-3.2031,-0.6094
7.4178,-3.3816,-0.3769
7.4407,-3.7423,0.5555
6.7385,-3.8083,-0.1534
7.5083,-3.6364,0.4612
6.9419,-4.2999,-0.0276
6.0892,-4.3984,-0.5408
5.8148,-5.3383,-0.7437
5.9860,-5.6120,0.2027
5.4094,-4.9623,-0.2927
5.0084,-4.1742,-0.7597
4.3103,-4.8895,-0.7299
4.1580,-5.7959,-1.1241
3.3988,-5.1590,-1.2582
3.4635,-4.5590,-0.4609
2.9193,-4.9319,-1.2124
2.1067,-4.3551,-1.1288
1.7744,-3.4491,-1.3909
2.2701,-3.5146,-2.2569
2.1497,-4.3916,-2.7221
1.7197,-4.5677,-1.8366
1.3770,-3.8761,-2.4724
0.4872,-4.3085,-2.6184
-0.0790,-4.1358,-1.8124
-0.7982,-3.4672,-1.6233
-0.4847,-3.9191,-2.4585
-0.7899,-4.8575,-2.2965
-0.5752,-4.1953,-1.5785
-0.8135,-5.0937,-1.9475
-1.0688,-5.8911,-1.4007
-1.6715,-6.1678,-0.6523
-0.7836,-6.5808,-0.8551
-0.1132,-6.8807,-1.5338
0.0934,-7.7957,-1.1872
0.4276,-8.5976,-1.6824
-0.0720,-7.7351,-1.6019
-0.9197,-7.7468,-2.1322
-0.6163,-8.0091,-1.2162
-1.5263,-7.6435,-1.0208
-2.5224,-7.6676,-1.1052
-2.6618,-8.3585,-0.3958
-2.0408,-8.5019,0.3747
-2.2279,-9.0310,-0.4529
-1.7462,-8.1583,-0.3732
-1.1966,-7.4939,0.1333
-1.9405,-7.4018,0.7951
-1.7177,-7.9791,1.5807
-1.8030,-8.7184,0.9127
-1.5999,-9.6965,0.8688
-1.1687,-8.9621,0.3448
-0.3304,-9.1631,0.8515
-1.1536,-9.4782,1.3237
-1.7651,-9.3961,0.5368
-2.2745,-9.0189,1.3102
-1.6095,-8.6620,0.6542
-2.5848,-8.5529,0.4624
-3.3680,-9.1195,0.2061
-3.6150,-8.5727,1.0061
-4.2859,-8.7035,0.2762
-4.2431,-9.6537,-0.0323
-3.7189,-9.7595,0.8127
-4.6218,-10.1862,0.7608
-5.0942,-9.5152,1.3323
-4.6795,-9.9765,0.5480
-4.1609,-9.4570,-0.1311
-4.3219,-9.4392,-1.1179
-3.4722,-8.9952,-0.8336
-3.8402,-8.7622,-1.7338
-4.1896,-8.2940,-0.9222
-4.0427,-8.0016,-1.8672
-3.5162,-7.3133,-2.3662
-3.6435,-7.9892,-1.6403
-3.3001,-8.8757,-1.9504
-3.5971,-9.2266,-1.0623
-4.3020,-8.9096,-0.4277
-4.7274,-8.2102,0.1466
-4.5361,-9.1767,-0.0249
-4.3661,-9.5250,-0.9467
-5.2500,-9.7747,-0.5511
-5.3613,-8.9398,-0.0120
-5.1226,-8.0524,-0.4066
-5.6956,-7.2421,-0.2839
-6.0382,-6.5161,-0.8802
-6.1832,-6.3738,-1.8593
-6.7655,-7.0395,-2.3260
-6.7333,-6.1017,-2.6718
-6.6296,-5.1257,-2.4805
-7.1277,-5.5960,-1.7521
-7.1112,-5.1905,-0.8382
-7.2607,-5.6703,0.0264
-6.5981,-5.8809,0.7451
-7.2465,-5.2992,0.2540
-7.2254,-4.7103,-0.5539
-7.6386,-3.9126,-0.1145
-8.2685,-4.3804,-0.7346
-8.2702,-3.8407,-1.5765
-7.6032,-4.5801,-1.6677
-8.0572,-3.7939,-2.0868
-7.7796,-4.2708,-2.9208
-8.1937,-4.9868,-3.4828
-9.0690,-4.6014,-3.1909
-8.6647,-5.5124,-3.1094
-8.8494,-4.8751,-3.8576
-9.0734,-3.9622,-3.5165
-8.3475,-3.6106,-4.1078
-8.2132,-2.8197,-4.7048
-7.6717,-2.1552,-5.2199
-7.2206,-2.7057,-4.5174
-8.0372,-3.2609,-4.6756
-7.7432,-2.7885,-3.8447
-7.0210,-2.8976,-4.5277
-6.4816,-2.8461,-3.6873
-6.7396,-2.9863,-2.7314
-7.6945,-3.0941,-3.0080
-7.2214,-2.5868,-3.7283
-6.2814,-2.6018,-4.0692
-5.9188,-3.1538,-3.3183
-5.4725,-3.2654,-2.4304
-6.4570,-3.0987,-2.4837
-6.8179,-3.5163,-1.6498
-7.6776,-3.0711,-1.9002
-8.3420,-3.4012,-2.5708
-8.5185,-2.5491,-3.0634
-7.8052,-1.8499,-3.0160
-7.2111,-1.1138,-3.3403
-6.6264,-0.5105,-3.8827
-7.5564,-0.7929,-3.6476
-8.2198,-1.0496,-2.9447
-7.8967,-1.8354,-3.4721
-7.0326,-1.9169,-3.9687
-6.7077,-2.4329,-4.7613
-7.3959,-1.7870,-5.0919
-7.2663,-1.1168,-4.3611
-6.7947,-1.0981,-5.2427
-5.9398,-0.6554,-4.9722
-6.0297,-0.2574,-4.0593
-5.6751,-1.1311,-3.7264
-5.4164,-1.0717,-4.6905
-4.9101,-0.2397,-4.9169
-4.6171,-1.1661,-5.1534
-5.2765,-0.5847,-4.6767
-4.7038,0.1662,-5.0055
-3.8544,0.1347,-4.4787
-4.5477,-0.5278,-4.7624
-5.2002,-1.2770,-4.6485
-4.4818,-0.5849,-4.5778
-3.7510,-0.6909,-3.9035
-3.3573,0.2196,-3.7772
-3.9009,1.0497,-3.9013
-3.3197,0.9635,-4.7105
-2.5668,1.1917,-4.0932
-2.5161,1.8993,-3.3884
-2.7117,2.4814,-4.1776
-3.3750,3.0785,-4.6286
-4.1933,3.4944,-5.0254
-4.9200,3.3860,-5.7038
-4.6682,4.1713,-5.1381
-3.8742,3.5999,-4.9305
-3.0249,3.1550,-5.2146
-2.9773,2.7732,-4.2916
-2.5193,3.5694,-3.8961
-2.6184,4.0403,-3.0195
-1.6521,3.7932,-3.0912
-0.6770,3.9717,-2.9593
-1.3691,4.0275,-3.6790
-0.7705,3.3579,-3.2392
-1.1606,4.2329,-3.5260
-0.8563,5.1241,-3.8624
-1.3175,5.4571,-4.6848
-0.6420,5.1819,-5.3689
0.2932,5.5151,-5.4887
-0.6482,5.2272,-5.6646
-1.1512,5.8036,-6.3087
-1.2607,4.8123,-6.3819
-0.7788,4.0968,-5.8761
-0.0340,3.4316,-5.8220
0.1826,2.5145,-5.4874
-0.1227,2.6817,-4.5499
-0.3226,1.8890,-5.1258
0.4685,1.3817,-4.7840
0.6755,0.7879,-5.5614
1.4241,0.8618,-4.9025
1.2537,-0.1040,-5.0980
2.2152,0.1499,-4.9924
1.9582,-0.0746,-4.0524
1.4197,0.3804,-3.3432
2.2475,-0.1759,-3.4161
1.5205,-0.8598,-3.4768
2.0412,-0.4287,-4.2136
1.8021,0.2178,-3.4891
1.3983,-0.6814,-3.6574
0.8891,-1.4783,-3.9826
0.6630,-0.8605,-3.2295
0.8531,-0.8912,-2.2482
1.5278,-1.0971,-2.9570
0.7776,-0.6221,-3.4170
0.0202,-1.1580,-3.7902
-0.7460,-1.6747,-3.4084
-0.6692,-0.9740,-2.6990
-0.6287,-0.4050,-1.8777
-0.5449,-0.1082,-2.8290
-0.2709,-1.0581,-2.9796
-0.7691,-0.1913,-2.9560
-0.6521,0.7690,-2.7027
-0.4471,0.4466,-3.6269
-0.7680,-0.4477,-3.9386
-0.4209,-0.9728,-3.1615
-1.0584,-0.7784,-3.9071
-1.8542,-0.1739,-3.9428
-1.5909,-0.4789,-3.0275
-2.2384,-0.9482,-3.6280
-2.8004,-1.5323,-4.2137
-2.8165,-0.5579,-4.4380
-2.8683,0.1364,-3.7202
-2.3452,-0.3338,-4.4311
-2.9005,0.3736,-4.8684
-3.6008,0.7673,-4.2730
-3.1511,1.3133,-3.5662
-4.1077,1.1140,-3.3537
-4.3253,1.9950,-3.7739
-3.5930,2.5322,-3.3555
-3.7380,2.5254,-2.3661
-3.5662,2.3102,-1.4048
-3.9310,3.2261,-1.2372
-3.0016,2.8650,-1.1613
-2.4772,2.0349,-0.9717
-3.3707,2.4687,-1.0874
-3.0892,2.9026,-0.2316
-3.8341,2.8598,-0.8973
-4.7932,2.7093,-0.6575
-3.8008,2.8215,-0.6066
-3.9382,1.8789,-0.9111
-3.2699,2.2073,-0.2436
-4.1984,2.5784,-0.2350
-3.5125,2.8665,0.4332
-4.3883,3.3115,0.2462
-4.6723,4.2497,0.4438
-3.8847,4.2866,1.0588
-3.4778,3.9234,0.2206
-4.1493,4.6618,0.2828
-3.8153,4.6779,-0.6596
-2.9110,4.6151,-1.0820
-3.0976,5.1351,-1.9156
-3.8084,5.8384,-1.9112
-3.5314,5.6312,-0.9730
-4.3310,5.3003,-1.4743
-3.4762,5.5782,-1.0358
-3.5951,4.6116,-1.2628
-4.2782,5.3405,-1.3061
-4.1183,6.0516,-0.6215
-4.6716,5.4284,-1.1740
-4.6093,5.5067,-2.1690
-4.2424,5.8520,-3.0328
-3.5189,6.3764,-3.4817
-3.4630,6.9470,-4.3011
-2.9565,7.6197,-3.7617
-2.2582,7.9711,-3.1381
-2.2601,7.6933,-2.1775
-2.3983,6.9275,-2.8056
-3.3458,6.6075,-2.8075
-3.9418,7.0432,-2.1330
-3.7629,7.7962,-2.7662
-4.3003,7.4957,-3.5542
-3.8485,7.1292,-4.3675
-4.2108,6.2298,-4.1231
-5.0031,5.6590,-4.3385
-4.6509,4.8397,-4.7910
-5.3776,4.9411,-5.4704
-5.4946,4.0257,-5.0853
-4.8547,4.7362,-5.3781
-5.3929,4.3366,-4.6361
-5.4557,4.6542,-5.5822
-5.0900,5.2829,-6.2685
-5.6731,4.8348,-5.5909
-6.1994,4.6149,-6.4123
-6.0572,3.6251,-6.4194
-5.2118,3.9723,-6.8252
-5.3717,3.5172,-5.9492
-6.0008,3.9935,-5.3349
-6.9886,4.1472,-5.3594
-7.8928,4.4085,-5.0215
-7.6331,4.7408,-5.9283
-7.6657,3.7588,-6.1145
-8.3372,3.1319,-6.5097
-8.1018,2.3919,-5.8797
-7.8951,1.4802,-6.2349
-8.0771,2.0269,-5.4175
-7.4763,2.7017,-5.8462
-6.9779,2.0268,-6.3903
-6.7848,3.0008,-6.5089
-7.0679,2.0820,-6.7841
-6.8602,1.1040,-6.8049
-6.9167,0.1083,-6.7322
-6.4867,1.0057,-6.8309
-5.6727,1.5845,-6.8808
-5.2221,2.4610,-6.7115
-5.7683,1.8561,-6.1320
-4.9947,2.4691,-6.2922
-4.6970,1.9575,-7.0982
-4.0261,1.9679,-6.3567
-4.7774,1.8134,-6.9983
-5.5972,1.2545,-7.1230
-5.8316,2.0455,-6.5579
-5.7358,1.4530,-5.7581
-5.3941,2.1052,-5.0814
-4.4709,2.1769,-4.7038
-4.7939,1.3243,-4.2931
-3.9840,1.5960,-4.8129
-3.7759,0.7058,-4.4076
-3.4836,0.4033,-3.5003
-2.7373,0.1481,-2.8856
-3.4104,-0.3299,-3.4500
-4.2813,-0.5475,-3.8906
-3.7893,0.2654,-3.5789
-3.1160,0.0157,-4.2748
-2.6542,0.6703,-4.8733
-2.7615,-0.2770,-5.1751
-3.6312,0.1357,-5.4459
-3.7479,1.0849,-5.7381
-2.9881,0.7725,-6.3082
-2.6123,0.6581,-7.2278
-2.2253,1.4140,-6.6997
-2.9559,0.7573,-6.5126
-3.4700,1.5040,-6.0905
-2.9058,1.1703,-6.8456
-2.9055,0.6476,-7.6982
-3.8364,0.2977,-7.5936
-4.2477,-0.6138,-7.5918
-4.6328,-1.5222,-7.4293
-5.0059,-0.6916,-7.0159
-5.5684,-1.2342,-7.6397
-5.6474,-2.0530,-8.2083
-5.3570,-2.6462,-7.4575
-5.0048,-1.8305,-7.9163
-4.6909,-0.8813,-7.9406
-4.8841,-1.6215,-7.2966
-5.7207,-1.1234,-7.5245
-6.2728,-1.2303,-8.3514
-5.8903,-0.4347,-8.8211
-6.1164,-1.3985,-8.9627
-5.7331,-2.3221,-8.9530
-6.4714,-1.6961,-8.7020
-6.6880,-2.5494,-9.1763
-5.9613,-3.1630,-8.8673
-5.8437,-3.1403,-7.8745
-6.7316,-2.7283,-7.6696
-6.7560,-2.7556,-8.6689
-7.6363,-3.1063,-8.3497
-7.2788,-2.6298,-9.1529
-7.9367,-2.5722,-8.4020
-8.4585,-3.0790,-7.7157
-9.3262,-3.5251,-7.9350
-9.4887,-3.0757,-7.0566
-10.0207,-2.2350,-6.9548
-10.2321,-1.8197,-7.8396
-9.7467,-1.0230,-7.4795
-9.9258,-1.5817,-6.6697
-9.7842,-2.4548,-7.1362
-9.9589,-1.4704,-7.1548
-9.8578,-1.2094,-8.1148
-9.4392,-2.0101,-7.6863
-8.4552,-1.8934,-7.8211
-7.6033,-1.9887,-8.3359
-6.7114,-2.4267,-8.4483
-7.2942,-1.6142,-8.4592
-8.2001,-1.9392,-8.7310
-8.7986,-1.2428,-8.3350
-8.1820,-1.8707,-8.8100
-8.3728,-2.0160,-7.8391
-7.4178,-2.2028,-8.0696
-8.1818,-2.5286,-7.5127
-8.4523,-3.3543,-8.0078
-9.1869,-3.9243,-7.6396
-9.7483,-4.7464,-7.5455
-9.3890,-4.8085,-8.4766
-8.7275,-5.1657,-9.1360
-8.9361,-4.1931,-9.0330
-8.3023,-4.1038,-9.8013
-7.3386,-4.2235,-9.5625
-6.4685,-4.4813,-9.1423
-6.8262,-4.4248,-8.2102
-6.1017,-3.8002,-7.9189
-6.3871,-4.5768,-7.3572
-6.6868,-5.3752,-6.8351
-7.1030,-5.4093,-7.7438
-7.6414,-5.6661,-8.5464
-7.6370,-6.5832,-8.1477
-7.6724,-6.0027,-8.9612
-6.8807,-6.5916,-8.7989
-6.9212,-5.6124,-8.5999
-7.5456,-5.0143,-9.1022
-8.4972,-4.7527,-9.2637
-7.6415,-4.3483,-8.9407
-7.3041,-5.2390,-8.6359
-7.8871,-4.7555,-9.2888
-7.4889,-4.2464,-10.0519
-7.4086,-4.9101,-10.7955
-7.6995,-5.4797,-11.5642
-8.1638,-5.7011,-10.7066
-8.6209,-5.5241,-11.5782
-9.3242,-4.8457,-11.7908
-9.2920,-3.8562,-11.9316
-9.4062,-2.9852,-12.4094
-9.9327,-2.7520,-13.2270
-9.3613,-3.4284,-12.7621
-9.1711,-3.3990,-11.7808
-8.3724,-3.3627,-11.1802
-8.1825,-4.0273,-11.9029
-7.5568,-4.1504,-11.1327
-7.9507,-3.3890,-11.6475
-8.6736,-3.7961,-11.0892
-7.7555,-3.5311,-10.7943
-7.9494,-2.7690,-10.1766
-7.9672,-2.9240,-11.1643
-8.1287,-1.9630,-10.9400
-8.2383,-2.7506,-10.3337
-8.2332,-2.6359,-11.3271
-7.8739,-2.9720,-12.1977
-7.2351,-3.2826,-11.4938
-7.6621,-2.8931,-12.3098
-8.1996,-2.0746,-12.5132
-8.8346,-2.7542,-12.8806
-8.7182,-2.1096,-12.1249
-9.4343,-2.5828,-11.6117
-8.6469,-2.9706,-12.0909
-8.8840,-2.7766,-13.0428
-9.5816,-2.6380,-13.7457
-10.2523,-2.2788,-13.0967
-10.4327,-2.9005,-13.8589
-9.4778,-2.8416,-14.1499
-8.8184,-3.5614,-14.3667
-9.4230,-3.7209,-15.1471
-9.1075,-3.4359,-14.2420
-9.6019,-4.3046,-14.2723
-8.7375,-4.8011,-14.3524
-8.7510,-3.8432,-14.0655
-8.0576,-3.1302,-14.1695
-7.6972,-2.2091,-14.3168
-8.3272,-2.7480,-13.7576
-8.5421,-2.1114,-13.0169
-8.5786,-1.5143,-13.8182
-9.0046,-1.2947,-14.6959
-9.9160,-1.2326,-14.2891
-9.0019,-1.3787,-14.6675
-8.4038,-1.9712,-15.2071
-7.6208,-2.1304,-15.8085
-8.3484,-2.6156,-16.2936
-8.0576,-3.5720,-16.3195
-7.6634,-4.4870,-16.4047
-7.7284,-3.5233,-16.6634
-8.0230,-2.8735,-15.9627
-8.8734,-2.7404,-15.4537
-9.0370,-3.6777,-15.1460
-9.6873,-4.0755,-14.4988
-10.4662,-4.5901,-14.1403
-10.4320,-4.5064,-13.1444
-10.4435,-4.9150,-12.2318
-9.7297,-5.5952,-12.0648
-10.6885,-5.6937,-11.7984
-10.5751,-6.6447,-12.0861
-9.7021,-6.4983,-11.6210
-8.8128,-6.4368,-11.1678
-8.5749,-5.8140,-10.4224
-8.6047,-4.8171,-10.4950
-8.6539,-5.4997,-11.2240
-9.2015,-6.0408,-10.5858
-8.6669,-5.4998,-9.9365
-8.1696,-6.3606,-9.8281
-8.9000,-6.3594,-9.1451
-9.6223,-6.9561,-8.7956
-9.1285,-6.3588,-9.4275
-9.3551,-6.3941,-8.4542
-8.5397,-6.6453,-7.9326
-8.3518,-6.2004,-7.0569
-7.9408,-6.2344,-7.9679
-8.4958,-5.5789,-8.4801
-8.8620,-6.4459,-8.1421
-8.7168,-7.3967,-8.4158
-8.7720,-7.0942,-7.4643
-8.6609,-7.0704,-8.4578
-7.9883,-6.8346,-9.1593
-8.8441,-7.3395,-9.0466
-9.0347,-6.8783,-8.1800
-8.5137,-6.1644,-8.6479
-9.3148,-6.6900,-8.3616
-10.1929,-6.6241,-8.8356
-10.5375,-5.8738,-9.3996
-10.4058,-4.8858,-9.3181
-11.0832,-4.1570,-9.2185
-11.4250,-3.3996,-9.7749
-11.1494,-2.9638,-10.6317
-10.4471,-2.3078,-10.3551
-9.9446,-2.0486,-9.5303
-10.0877,-3.0355,-9.6040
-9.5923,-3.5066,-8.8742
-8.9964,-3.1203,-8.1701
-8.7414,-2.1567,-8.0901
-8.5658,-1.4632,-8.7888
-7.9838,-1.8686,-9.4937
-7.4409,-1.9391,-10.3306
-7.6635,-1.6212,-9.4089
-7.5950,-1.8561,-8.4393
-8.3255,-1.3746,-7.9551
-8.3605,-1.7850,-7.0439
-8.7877,-1.6832,-7.9424
-8.8224,-0.6883,-7.8473
-8.5843,-0.5024,-6.8940
-7.7926,-0.0150,-7.2622
-7.1978,-0.6487,-6.7676
-7.2983,-1.1439,-7.6305
-7.8226,-0.4430,-7.1469
-8.2948,-1.3068,-6.9711
-8.1693,-2.1349,-7.5174
-7.9068,-1.1870,-7.6976
-8.8476,-1.4160,-7.9477
-9.5291,-1.9591,-7.4571
-9.6296,-2.2593,-8.4056
-9.2705,-2.6285,-7.5485
-8.7780,-2.8689,-6.7120
-7.8756,-3.2873,-6.6091
-8.4329,-3.7643,-7.2886
-8.2286,-3.0275,-6.6441
-8.6303,-2.3305,-6.0502
-9.5073,-1.9746,-6.3732
-10.4160,-2.0015,-5.9567
-10.5095,-2.4973,-6.8201
-10.9147,-2.8451,-7.6656
-10.4599,-3.7357,-7.6752
-9.6167,-4.0936,-7.2740
-8.6303,-4.1706,-7.1287
-9.6182,-4.0205,-7.1677
-9.4927,-3.8140,-6.1973
-9.7709,-4.7745,-6.2016
-9.7120,-5.5456,-6.8356
-9.3152,-5.6321,-5.9217
-9.8065,-5.3981,-5.0827
-10.0158,-4.4898,-5.4449
-10.3901,-3.5774,-5.2793
-10.4026,-3.2185,-4.3460
-9.7768,-2.4919,-4.0626
-10.5765,-1.9673,-3.7706
-11.2624,-1.3790,-3.3424
-12.1983,-1.5079,-3.6701
-12.4052,-0.5551,-3.4481
-12.8903,0.1083,-2.8784
-13.7084,0.5914,-3.1905
-14.0672,0.3994,-4.1039
-13.2377,0.7872,-4.5058
-13.2906,1.7223,-4.8562
-12.4983,2.3222,-4.9681
-12.5039,1.4534,-5.4632
-13.1041,0.6629,-5.3414
-14.0370,0.5040,-5.0181
-14.3602,0.9270,-5.8646
-13.5377,1.0280,-5.3049
-12.5996,1.2272,-5.5881
-13.5397,1.0719,-5.8915
-13.0639,0.3737,-5.3566
-13.3219,-0.4637,-5.8384
-12.4894,-0.3712,-5.2921
-11.8978,-1.0049,-4.7937
-12.4491,-1.6220,-5.3550
-12.9539,-2.2139,-5.9834
-13.0856,-1.6247,-6.7805
-12.4523,-1.8607,-7.5176
-11.8280,-2.1443,-8.2455
-12.3670,-1.3391,-8.4930
-12.2050,-0.6188,-7.8186
-11.7451,-0.8135,-6.9522
-11.6369,-0.3203,-6.0891
-11.2290,0.0286,-6.9328
-10.2862,-0.3010,-6.9829
-9.7247,0.2285,-7.6188
-9.2043,1.0683,-7.7733
-8.5077,1.1531,-8.4857
-8.2495,1.1200,-7.5202
-8.4695,0.2729,-7.0366
-8.3562,0.8670,-6.2402
-9.0732,0.1716,-6.2899
-9.8098,0.0811,-6.9601
-8.8240,-0.0225,-7.0918
-9.1531,0.9094,-7.2444
-9.6468,1.0653,-8.0999
-10.3633,0.5085,-7.6796
-9.9489,0.5665,-8.5879
-9.5619,0.9969,-7.7724
-8.7794,1.5903,-7.5839
-9.2269,2.4091,-7.2243
-8.8700,1.6927,-7.8239
-9.4445,1.5808,-7.0131
-10.0865,0.9408,-7.4353
